Purchase Type Group,Purchased By,Sales Total Inc VAT,Sales Total EX VAT,VAT on VATQ Sale,Sale Type Group,Stock Number,Registration,Supplier Name,Customer PostCode,Sale Date,Purchase Price,Make,Model,Description,BodyStyle,Days In Stock,Sales Executive,Customer Name,Chassis Number,Date of Registration,Colour,Purchase Date,Mileage,Road Fund Licence Cost,CherishedFee,ReconCosts
Margin Scheme Vehicles,PUR00010,107500.0,107500.0,0.0,Margin Scheme Vehicles,S00951,REG00268,SUP00833,POST00075,24/09/2025 00:00,102000.0,Aston Martin,DBX,DBX 4.0 V8 5dr Automatic Petrol ,SUV,61,EXEC00003,Customer00694,CHS00344,01/12/2023 00:00,Silver,25/07/2025 00:00,21863.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00017,65990.0,68590.0,0.0,Margin Scheme Vehicles,S00964,REG00315,SUP00455,POST00815,24/09/2025 00:00,61000.0,Lotus,Emira,Emira 2.0 First Edition 2dr Automatic Petrol ,Coupe,57,EXEC00016,Customer00219,CHS00323,04/09/2024 00:00,Grey,29/07/2025 00:00,7480.0,0.0,0,1389.51
Margin Scheme Vehicles,PUR00015,30995.0,30995.0,0.0,Margin Scheme Vehicles,S00971,REG00261,SUP00052,POST00121,24/09/2025 00:00,33047.53,Land Rover,Discovery Sport,Discovery Sport 1.5 P300e R-Dynamic HSE 5dr Automatic Petrol Plug-in Hybrid ,SUV,56,EXEC00001,Customer00801,CHS00141,27/05/2022 00:00,Grey,30/07/2025 00:00,21421.0,0.0,0,1376.94
VAT Qualifying Vehicles,PUR00015,27829.17,27829.17,5565.83,VAT Qualifying Vehicles,S01002,REG00617,SUP00875,POST00110,24/09/2025 00:00,25000.0,Land Rover,Range Rover Velar,Range Rover Velar 2.0 P400e R-Dynamic HSE 5dr Automatic Petrol Plug-in Hybrid ,SUV,50,EXEC00005,Customer00174,CHS00270,30/06/2021 00:00,Black,05/08/2025 00:00,34533.0,0.0,0,305.0
VAT Qualifying Vehicles,PUR00007,223750.0,223750.0,44750.0,VAT Qualifying Vehicles,S01076,REG00204,SUP00064,POST00319,24/09/2025 00:00,208333.33,Rolls-Royce,Spectre,Spectre 0.0 2dr Automatic Electric ,Coupe,39,EXEC00022,Customer00934,CHS00293,01/03/2024 00:00,Red,16/08/2025 00:00,5780.0,0.0,0,695.0
Margin Scheme Vehicles,PUR00015,96990.0,96990.0,0.0,Margin Scheme Vehicles,S01082,REG00353,SUP00743,POST00712,24/09/2025 00:00,86500.0,Porsche,911,911 3.0 T 992 Carrera GTS 2dr Manual Petrol ,Coupe,36,EXEC00007,Customer00346,CHS00907,05/03/2022 00:00,Silver,19/08/2025 00:00,25476.0,0.0,0,517.55
Margin Scheme Vehicles,PUR00015,49990.0,49990.0,0.0,Margin Scheme Vehicles,S01132,REG00423,SUP00207,POST00119,24/09/2025 00:00,45000.0,Land Rover,Discovery,Discovery 3.0 D300 MHEV Dynamic HSE 5dr Automatic Diesel ,SUV,27,EXEC00001,Customer00147,CHS00230,01/09/2023 00:00,Grey,28/08/2025 00:00,39114.0,0.0,0,1015.8
Margin Scheme Vehicles,PUR00007,89000.0,89000.0,0.0,Margin Scheme Vehicles,S01155,REG00649,SUP00051,POST00296,24/09/2025 00:00,84000.0,Audi,RSQ8,RSQ8 4.0 TFSI V8 Vorsprung 5dr Automatic Petrol ,SUV,22,EXEC00001,Customer00664,CHS01010,05/06/2023 00:00,Grey,02/09/2025 00:00,28603.0,0.0,0,2268.78
Margin Scheme Vehicles,PUR00015,84950.0,84950.0,0.0,Margin Scheme Vehicles,S01188,REG00574,SUP00468,POST00706,24/09/2025 00:00,81004.59,Land Rover,Range Rover,Range Rover 4.4 P530 V8 Autobiography 5dr Automatic Petrol ,SUV,14,EXEC00001,Customer00039,CHS00202,28/10/2022 00:00,Grey,10/09/2025 00:00,39407.0,0.0,0,70.0
Margin Scheme Vehicles,PUR00010,102950.0,102950.0,0.0,Margin Scheme Vehicles,S01212,REG00871,SUP00833,POST00072,24/09/2025 00:00,90000.0,BMW,M5,M5 4.4 4dr Automatic Petrol Plug-in Hybrid ,Saloon,2,EXEC00022,Customer00404,CHS00710,24/05/2025 00:00,BMW Individual Frozen Deep Grey,22/09/2025 00:00,1588.0,0.0,0,30.0
Margin Scheme Vehicles,,21500.0,21500.0,0.0,Trade Sale Vehicles,S00005,REG00209,SUP00785,POST00909,25/09/2025 00:00,22500.0,BMW,5 Series,5 Series 2.0 520d MHT M Sport 4dr Automatic Diesel Hybrid ,Saloon,573,EXEC00020,Customer00946,CHS00654,20/03/2020 00:00,Carbon Black,01/03/2024 00:00,36000.0,0.0,0,0.0
Margin Scheme Vehicles,,53750.0,53750.0,0.0,Margin Scheme Vehicles,S00045,REG00489,SUP00034,POST00915,25/09/2025 00:00,50000.0,Land Rover,Defender 110,Defender 110 3.0 D300 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,245,EXEC00009,Customer00562,CHS00156,04/08/2021 00:00,Silver,23/01/2025 00:00,33356.0,0.0,0,1488.23
Margin Scheme Vehicles,PUR00015,39000.0,39000.0,0.0,Margin Scheme Vehicles,S00160,REG00716,SUP00703,POST00163,25/09/2025 00:00,31000.0,Land Rover,Defender 90,Defender 90 2.2 TDCi XS 3dr Manual Diesel ,SUV,182,EXEC00026,Customer00032,CHS00223,23/12/2015 00:00,Grey,27/03/2025 00:00,42960.0,0.0,0,561.73
VAT Qualifying Vehicles,PUR00015,237458.33,237458.33,47491.67,VAT Qualifying Vehicles,S00187,REG00595,SUP00872,POST00561,25/09/2025 00:00,222556.67,Lamborghini,Urus,Urus 4.0 5dr Automatic Petrol Hybrid ,Estate,185,EXEC00014,Customer00683,CHS01204,27/03/2025 00:00,Grey,01/04/2025 00:00,85.0,0.0,0,30.0
VAT Qualifying Vehicles,PUR00007,71950.0,71950.0,14390.0,VAT Qualifying Vehicles,S00626,REG00314,SUP00050,POST00846,25/09/2025 00:00,66666.67,Land Rover,Defender 110,Defender 110 3.0 D250 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,107,EXEC00005,Customer00086,CHS00182,29/11/2024 00:00,Grey,10/06/2025 00:00,15384.0,0.0,0,60.0
Margin Scheme Vehicles,,44950.0,44950.0,0.0,Margin Scheme Vehicles,S00670,REG00086,SUP00588,POST00118,25/09/2025 00:00,40000.0,Audi,A6 Allroad,A6 Allroad 3.0 TDI V6 Vorsprung 5dr Automatic Diesel ,Estate,101,EXEC00005,Customer00811,CHS00537,25/10/2021 00:00,Black,16/06/2025 00:00,33980.0,0.0,0,2149.78
Margin Scheme Vehicles,,83950.0,83950.0,0.0,Margin Scheme Vehicles,S00674,REG00516,SUP00788,POST00674,25/09/2025 00:00,81500.0,Audi,RSQ8,RSQ8 4.0 TFSI V8 Vorsprung 5dr Automatic Petrol ,SUV,101,EXEC00020,Customer00290,CHS01006,20/12/2021 00:00,Black,16/06/2025 00:00,22352.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,42950.0,42950.0,0.0,Margin Scheme Vehicles,S00792,REG00211,SUP00312,POST00287,25/09/2025 00:00,43001.0,Mercedes-Benz,CLA,CLA 2.0 CLA45 AMG S Plus 4dr Automatic Petrol ,Saloon,85,EXEC00005,Customer00378,CHS00440,05/03/2023 00:00,Grey,02/07/2025 00:00,33767.0,0.0,0,60.0
Margin Scheme Vehicles,PUR00015,199990.0,208357.0,0.0,Margin Scheme Vehicles,S00806,REG00813,SUP00608,POST00865,25/09/2025 00:00,180000.0,Rolls-Royce,Dawn,Dawn 6.6 V12 2dr Automatic Petrol ,Convertible,83,EXEC00020,Customer00726,CHS00290,01/03/2020 00:00,Black,04/07/2025 00:00,20903.0,0.0,0,0.0
Margin Scheme Vehicles,,51295.0,51295.0,0.0,Margin Scheme Vehicles,S00823,REG00234,SUP00627,POST00715,25/09/2025 00:00,48000.0,Land Rover,Range Rover Sport,Range Rover Sport 5.0 P575 V8 SVR 5dr Automatic Petrol ,SUV,79,EXEC00005,Customer00577,CHS00241,30/06/2022 00:00,Black,08/07/2025 00:00,30913.0,0.0,0,675.44
Margin Scheme Vehicles,PUR00011,55500.0,57963.0,0.0,Margin Scheme Vehicles,S01105,REG00471,SUP00300,POST00302,25/09/2025 00:00,51750.0,Audi,Q7,Q7 3.0 TDI V6 Vorsprung 5dr Automatic Diesel ,SUV,34,EXEC00012,Customer00560,CHS00512,13/07/2022 00:00,Red,22/08/2025 00:00,23349.0,0.0,0,1293.2
Margin Scheme Vehicles,PUR00012,73451.0,73451.0,0.0,Margin Scheme Vehicles,S01125,REG00984,SUP00686,POST00034,25/09/2025 00:00,70000.0,Aston Martin,Vantage,Vantage 4.0 V8 2dr Automatic Petrol ,Coupe,29,EXEC00014,Customer00671,CHS00337,29/06/2020 00:00,Blue,27/08/2025 00:00,14504.0,0.0,0,300.0
Margin Scheme Vehicles,PUR00007,33304.95,34603.95,0.0,Margin Scheme Vehicles,S01160,REG00095,SUP00863,POST00657,25/09/2025 00:00,29500.0,Land Rover,Range Rover Evoque,Range Rover Evoque 2.0 D200 MHEV Edition 5dr Automatic Diesel ,SUV,22,EXEC00014,Customer00862,CHS00273,31/05/2023 00:00,Grey,03/09/2025 00:00,7049.0,0.0,0,549.69
Margin Scheme Vehicles,,19000.0,19000.0,0.0,Trade Sale Vehicles,S01168,REG00727,SUP00671,POST00909,25/09/2025 00:00,19000.0,Land Rover,Range Rover,Range Rover 4.4 SD V8 Autobiography 5dr Automatic Diesel ,SUV,20,EXEC00020,Customer00946,CHS00197,25/09/2014 00:00,Black,05/09/2025 00:00,72599.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,28895.0,30347.0,0.0,Margin Scheme Vehicles,S01176,REG00436,SUP00637,POST00751,25/09/2025 00:00,27750.0,Mercedes-Benz,CLA,CLA 1.3 CLA200h MHEV AMG Line 4dr Automatic Petrol Hybrid ,Saloon,17,EXEC00003,Customer00800,CHS00442,28/09/2023 00:00,Black,08/09/2025 00:00,23050.0,0.0,0,60.0
Margin Scheme Vehicles,PUR00013,10000.0,10000.0,0.0,Trade Sale Vehicles,S01177,REG00199,SUP00180,POST00909,25/09/2025 00:00,9000.0,Volkswagen,Touareg,Touareg 3.0 TDI V6 BlueMotion Tech R-Line 5dr Automatic Diesel ,SUV,17,EXEC00020,Customer00946,CHS01069,18/12/2014 00:00,Black,08/09/2025 00:00,85000.0,0.0,0,0.0
Margin Scheme Vehicles,,15000.0,15000.0,0.0,Trade Sale Vehicles,S01181,REG00106,SUP00479,POST00909,25/09/2025 00:00,14000.0,Tesla,Model 3,Model 3 0.0 Performance 4dr Automatic Electric ,Saloon,17,EXEC00020,Customer00946,CHS00015,03/12/2019 00:00,Grey,08/09/2025 00:00,44600.0,0.0,0,0.0
Margin Scheme Vehicles,,47950.0,49477.0,0.0,Margin Scheme Vehicles,S01186,REG00332,SUP00502,POST00450,25/09/2025 00:00,45000.0,Ford,Ranger,Ranger 3.0 T V6 EcoBoost Raptor 4dr Automatic Petrol ,Pickup,15,EXEC00016,Customer00830,CHS00020,06/09/2024 00:00,Blue Lightning (Metallic Paint),10/09/2025 00:00,10732.0,0.0,0,60.0
Margin Scheme Vehicles,PUR00015,285000.0,285275.0,0.0,Margin Scheme Vehicles,S01192,REG00069,SUP00171,POST00655,25/09/2025 00:00,285000.0,Rolls-Royce,Spectre,Spectre 0.0 2dr Automatic Electric ,Coupe,14,EXEC00020,Customer00676,CHS00294,29/11/2023 00:00,Black,11/09/2025 00:00,1050.0,195.0,80,0.0
Margin Scheme Vehicles,,139995.0,139995.0,0.0,Margin Scheme Vehicles,S01195,REG01126,SUP00598,POST00474,25/09/2025 00:00,130000.0,Land Rover,Defender 110,Defender 110 4.4 P V8 MHEV OCTA 5dr Automatic Petrol ,SUV,14,EXEC00020,Customer00935,CHS00151,13/06/2025 00:00,Gold,11/09/2025 00:00,3250.0,0.0,0,30.0
Margin Scheme Vehicles,,12150.0,12150.0,0.0,Trade Sale Vehicles,S01202,REG00624,SUP00803,POST00909,25/09/2025 00:00,11500.0,Land Rover,Range Rover Evoque,Range Rover Evoque 2.0 TD4 HSE Dynamic Lux 5dr Automatic Diesel ,SUV,10,EXEC00020,Customer00946,CHS00235,26/07/2018 00:00,Red,15/09/2025 00:00,40714.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00012,19000.0,19000.0,0.0,Trade Sale Vehicles,S01205,REG00148,SUP00790,POST00909,25/09/2025 00:00,17000.0,Land Rover,Range Rover,Range Rover 4.4 SD V8 Autobiography 5dr Automatic Diesel ,SUV,8,EXEC00020,Customer00946,CHS00194,19/05/2017 00:00,Black,17/09/2025 00:00,87000.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00001,34500.0,34500.0,6900.0,Qualifying Trade Sale Vehicles,S01210,REG01062,SUP00032,POST00909,25/09/2025 00:00,32500.0,Land Rover,Defender 110,Defender 110 3.0 D250 MHEV SE 5dr Automatic Diesel ,SUV,3,EXEC00020,Customer00946,CHS00181,25/03/2021 00:00,Grey,22/09/2025 00:00,71800.0,0.0,0,0.0
VAT Qualifying Vehicles,PUR00015,17083.33,17083.33,3416.67,Qualifying Trade Sale Vehicles,S01211,REG00313,SUP00875,POST00909,25/09/2025 00:00,16125.0,Tesla,Model Y,Model Y 0.0 Long Range 5dr Automatic Electric ,SUV,3,EXEC00020,Customer00946,CHS00084,21/09/2022 00:00,Black,22/09/2025 00:00,45528.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,97500.0,97500.0,0.0,Margin Scheme Vehicles,S01215,REG00240,SUP00288,POST00892,25/09/2025 00:00,96000.0,Land Rover,Range Rover,Range Rover 3.0 D350 MHEV Autobiography 5dr Automatic Diesel ,SUV,0,EXEC00020,Customer00842,CHS00212,31/03/2023 00:00,Black,25/09/2025 00:00,2000.0,0.0,0,0.0
Margin Scheme Vehicles,,39500.0,39500.0,0.0,Trade Sale Vehicles,S01216,REG00969,SUP00867,POST00909,25/09/2025 00:00,33514.64,Land Rover,Defender 110,Defender 110 2.0 SD4 S 5dr Automatic Diesel ,SUV,0,EXEC00020,Customer00946,CHS00155,18/01/2021 00:00,White,25/09/2025 00:00,,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,56360.0,56360.0,0.0,Margin Scheme Vehicles,S00320,REG00517,SUP00080,POST00387,26/09/2025 00:00,55674.44,Land Rover,Defender 110,Defender 110 3.0 D250 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,155,EXEC00007,Customer00394,CHS00165,27/10/2022 00:00,Black,24/04/2025 00:00,27033.0,0.0,0,1145.13
Margin Scheme Vehicles,PUR00007,48950.0,49291.0,0.0,Margin Scheme Vehicles,S00378,REG01021,SUP00050,POST00593,26/09/2025 00:00,48500.0,Mercedes-Benz,E Class,E Class 3.0 E53h BiTurbo MHEV AMG Night Edition 2dr Automatic Petrol Hybrid ,Coupe,148,EXEC00005,Customer00305,CHS00399,16/06/2023 00:00,White,01/05/2025 00:00,6332.0,341.0,0,438.51
Margin Scheme Vehicles,,60950.0,62626.0,0.0,Margin Scheme Vehicles,S00666,REG01151,SUP00562,POST00499,26/09/2025 00:00,57500.0,Land Rover,Defender 110,Defender 110 3.0 D300 MHEV X-Dynamic HSE 5dr Automatic Diesel ,SUV,105,EXEC00012,Customer00916,CHS00162,26/04/2023 00:00,Black,13/06/2025 00:00,19734.0,0.0,0,683.37
Margin Scheme Vehicles,PUR00015,141450.0,141450.0,0.0,Margin Scheme Vehicles,S01021,REG00681,SUP00854,POST00137,26/09/2025 00:00,130000.0,Mercedes-Benz,AMG GT,AMG GT 4.0 63 V8 BiTurbo 2dr Automatic Petrol ,Coupe,51,EXEC00003,Customer00338,CHS00452,29/04/2025 00:00,Grey,06/08/2025 00:00,956.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,245000.0,245000.0,0.0,Margin Scheme Vehicles,S01145,REG00905,SUP00433,POST00578,26/09/2025 00:00,230000.0,Bentley,Continental,Continental 4.0 V8 Ultra-Performance GTC Mulliner 2dr Automatic Petrol Plug-in Hybrid ,Convertible,25,EXEC00020,Customer00906,CHS00312,15/04/2025 00:00,Black,01/09/2025 00:00,305.0,0.0,0,90.0
Margin Scheme Vehicles,PUR00012,16000.0,16000.0,0.0,Trade Sale Vehicles,S01209,REG00244,SUP00777,POST00909,26/09/2025 00:00,12750.0,Ford,Ranger,Ranger 2.0 EcoBlue Wildtrak 4dr Automatic Diesel ,Pickup,4,EXEC00020,Customer00946,CHS00030,31/10/2019 00:00,Silver,22/09/2025 00:00,64123.0,0.0,0,0.0
Margin Scheme Vehicles,,11500.0,11500.0,0.0,Trade Sale Vehicles,S01213,REG00956,SUP00381,POST00909,26/09/2025 00:00,9000.0,Mercedes-Benz,A Class,A Class 1.6 A200 AMG Line 5dr Automatic Petrol ,Hatchback,2,EXEC00020,Customer00946,CHS00753,26/05/2017 00:00,Grey,24/09/2025 00:00,55188.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00005,3300.0,3300.0,0.0,Trade Sale Vehicles,S01139,REG00014,SUP00193,POST00331,27/09/2025 00:00,1250.0,Volkswagen,Passat,Passat 2.0 TDI BlueMotion Tech Highline 4dr Manual Diesel ,Saloon,26,EXEC00020,Customer00905,CHS01075,08/08/2013 00:00,Silver,01/09/2025 00:00,134000.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00010,25000.0,25000.0,0.0,Margin Scheme Vehicles,S00170,REG00865,SUP00829,POST00138,29/09/2025 00:00,27000.0,Tesla,Model Y,Model Y 0.0 5dr Automatic Electric ,SUV,182,EXEC00012,Customer00791,CHS00087,02/09/2023 00:00,White,31/03/2025 00:00,7127.0,0.0,0,437.14
Margin Scheme Vehicles,PUR00010,50750.0,50750.0,0.0,Margin Scheme Vehicles,S00337,REG00439,SUP00281,POST00014,29/09/2025 00:00,50236.0,Mercedes-Benz,E Class,E Class 3.0 E53h BiTurbo MHEV AMG Night Edition 2dr Automatic Petrol Hybrid ,Coupe,157,EXEC00005,Customer00840,CHS00398,12/09/2023 00:00,Blue,25/04/2025 00:00,10123.0,0.0,0,150.26
Margin Scheme Vehicles,PUR00011,47050.0,47050.0,0.0,Margin Scheme Vehicles,S00421,REG00857,SUP00601,POST00652,29/09/2025 00:00,49000.0,BMW,3 Series,3 Series 3.0 M340i MHT 5dr Automatic Petrol Hybrid ,Estate,144,EXEC00026,Customer00511,CHS00627,05/08/2024 00:00,Black Sapphire metallic paint,08/05/2025 00:00,10932.0,0.0,0,773.4
Margin Scheme Vehicles,PUR00007,67148.0,71125.0,0.0,Margin Scheme Vehicles,S00842,REG00398,SUP00106,POST00388,29/09/2025 00:00,63000.0,Jaguar,F-PACE,F-PACE 5.0 P550 V8 SVR 5dr Automatic Petrol ,SUV,82,EXEC00009,Customer00440,CHS00091,08/03/2024 00:00,Black,09/07/2025 00:00,7963.0,620.0,0,976.48
Margin Scheme Vehicles,PUR00015,26000.0,27193.0,0.0,Margin Scheme Vehicles,S00896,REG00847,SUP00107,POST00286,29/09/2025 00:00,25000.0,Mercedes-Benz,A Class,A Class 1.3 A200h MHEV AMG Line 5dr Automatic Petrol Hybrid ,Hatchback,73,EXEC00022,Customer00810,CHS00434,11/02/2025 00:00,Grey,18/07/2025 00:00,4090.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,29990.0,30185.0,0.0,Margin Scheme Vehicles,S00949,REG01205,SUP00812,POST00632,29/09/2025 00:00,27500.0,Volkswagen,Golf,Golf 2.0 TDI GTD 5dr Automatic Diesel ,Hatchback,66,EXEC00016,Customer00154,CHS01105,26/05/2022 00:00,White,25/07/2025 00:00,24008.0,195.0,0,594.48
Margin Scheme Vehicles,,2500.0,2500.0,0.0,Trade Sale Vehicles,S00953,REG00999,SUP00797,POST00331,29/09/2025 00:00,2500.0,MINI,Convertible,Convertible 1.6 Cooper D 2dr Manual Diesel ,Convertible,63,EXEC00020,Customer00905,CHS00804,20/08/2014 00:00,Pepper White,28/07/2025 00:00,68759.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00015,35000.0,35000.0,0.0,Margin Scheme Vehicles,S00958,REG00709,SUP00311,POST00607,29/09/2025 00:00,35000.0,BMW,X4,X4 2.0 20d MHT M Sport 5dr Automatic Diesel Hybrid ,SUV,63,EXEC00014,Customer00359,CHS00589,21/01/2022 00:00,Carbon Black,28/07/2025 00:00,8800.0,0.0,0,15.0
Margin Scheme Vehicles,PUR00007,43320.0,43320.0,0.0,Margin Scheme Vehicles,S00983,REG00890,SUP00597,POST00365,29/09/2025 00:00,42981.0,Audi,S3,S3 2.0 TFSI Vorsprung 5dr Automatic Petrol ,Hatchback,59,EXEC00012,Customer00348,CHS00563,16/09/2024 00:00,Blue,01/08/2025 00:00,5340.0,0.0,0,60.0
Margin Scheme Vehicles,,6750.0,6750.0,0.0,Trade Sale Vehicles,S00994,REG00360,SUP00224,POST00331,29/09/2025 00:00,6750.0,MINI,Hatch,Hatch 2.0 Cooper S Works 3dr Automatic Petrol ,Hatchback,56,EXEC00020,Customer00905,CHS00796,26/01/2018 00:00,Melting Silver,04/08/2025 00:00,98000.0,0.0,0,0.0
Margin Scheme Vehicles,,3679.0,3679.0,0.0,Trade Sale Vehicles,S01004,REG00215,SUP00390,POST00331,29/09/2025 00:00,3500.0,Ford,Fiesta,Fiesta 1.5 TDCi ST-Line X Edition 5dr Manual Diesel ,Hatchback,55,EXEC00020,Customer00905,CHS00783,17/02/2020 00:00,Black,05/08/2025 00:00,112961.0,0.0,0,89.9
Margin Scheme Vehicles,PUR00007,53000.0,53000.0,0.0,Margin Scheme Vehicles,S01034,REG00331,SUP00574,POST00289,29/09/2025 00:00,50405.0,BMW,X6,X6 4.4 M50i V8 5dr Automatic Petrol ,SUV,53,EXEC00022,Customer00616,CHS00643,31/03/2023 00:00,Dravit Grey,07/08/2025 00:00,22054.0,0.0,0,679.0
Margin Scheme Vehicles,PUR00015,23895.0,24002.25,0.0,Margin Scheme Vehicles,S01069,REG00590,SUP00839,POST00260,29/09/2025 00:00,22000.0,Audi,S3,S3 2.0 TFSI Black Edition 5dr Automatic Petrol ,Hatchback,46,EXEC00009,Customer00306,CHS00523,29/11/2019 00:00,White,14/08/2025 00:00,34887.0,107.25,0,271.58
Margin Scheme Vehicles,PUR00001,22000.0,22000.0,0.0,Margin Scheme Vehicles,S01075,REG00499,SUP00152,POST00721,29/09/2025 00:00,20000.0,Kia,Niro,Niro 0.0 4 5dr Automatic Electric ,SUV,45,EXEC00005,Customer00868,CHS00076,31/05/2023 00:00,White,15/08/2025 00:00,8495.0,0.0,0,160.0
VAT Qualifying Vehicles,PUR00015,129166.67,129166.67,25833.33,VAT Qualifying Vehicles,S01100,REG01015,SUP00854,POST00879,29/09/2025 00:00,125470.83,Mercedes-Benz,G Class,G Class 3.0 G450d MHEV AMG Line 5dr Automatic Diesel Hybrid ,SUV,38,EXEC00026,Customer00400,CHS00491,21/08/2025 00:00,Black,22/08/2025 00:00,31.0,0.0,0,0.0
Margin Scheme Vehicles,PUR00005,54250.0,54250.0,0.0,Margin Scheme Vehicles,S01113,REG00500,SUP00679,POST00226,29/09/2025 00:00,49000.0,Porsche,718 Cayman,718 Cayman 4.0 GTS 2dr Manual Petrol ,Coupe,34,EXEC00009,Customer00851,CHS00844,25/01/2021 00:00,Black,26/08/2025 00:00,11182.0,0.0,0,334.79
Margin Scheme Vehicles,PUR00018,69950.0,72048.0,0.0,Margin Scheme Vehicles,S01115,REG00901,SUP00398,POST00485,29/09/2025 00:00,65000.0,Porsche,718 Cayman,718 Cayman 4.0 GTS 2dr Automatic Petrol ,Coupe,34,EXEC00001,Customer00048,CHS00825,30/05/2024 00:00,Red,26/08/2025 00:00,4580.0,0.0,0,60.0
Margin Scheme Vehicles,PUR00003,177950.0,177950.0,0.0,Trade Sale Vehicles,S01133,REG00660,SUP00573,POST00784,29/09/2025 00:00,183233.32,Porsche,911,911 3.7 T 992 Turbo S 2dr Automatic Petrol ,Convertible,32,EXEC00011,Customer00936,CHS00861,28/08/2024 00:00,Grey,28/08/2025 00:00,9999.0,0.0,0,1248.02
Margin Scheme Vehicles,PUR00011,35450.0,35450.0,0.0,Margin Scheme Vehicles,S01170,REG00081,SUP00382,POST00433,29/09/2025 00:00,32900.0,Toyota,Yaris,Yaris 1.6 T GR Circuit 3dr Manual Petrol ,Hatchback,24,EXEC00001,Customer00152,CHS00062,01/03/2023 00:00,Black,05/09/2025 00:00,258.0,0.0,0,300.0
Margin Scheme Vehicles,PUR00015,69000.0,72468.0,0.0,Margin Scheme Vehicles,S01190,REG00761,SUP00846,POST00258,29/09/2025 00:00,65292.12,BMW,M3,M3 3.0 BiTurbo Competition 5dr Automatic Petrol ,Estate,19,EXEC00016,Customer00749,CHS00675,19/02/2024 00:00,Skyscraper Grey metallic,10/09/2025 00:00,14712.0,0.0,0,60.0
Margin Scheme Vehicles,PUR00007,38600.0,38795.0,0.0,Margin Scheme Vehicles,S01191,REG00156,SUP00286,POST00676,29/09/2025 00:00,35800.0,Audi,RS3,RS3 2.5 TFSI 5dr Automatic Petrol ,Hatchback,18,EXEC00022,Customer00803,CHS00997,29/08/2019 00:00,Grey,11/09/2025 00:00,19294.0,195.0,0,90.0
Margin Scheme Vehicles,PUR00015,84555.0,84555.0,0.0,Margin Scheme Vehicles,S01198,REG00137,SUP00073,POST00783,29/09/2025 00:00,79000.0,Porsche,911,911 3.0 T 992 Carrera 4S 2dr Automatic Petrol ,Coupe,18,EXEC00001,Customer00179,CHS00894,30/10/2019 00:00,Blue,11/09/2025 00:00,16967.0,0.0,0,2892.45
Margin Scheme Vehicles,PUR00015,164950.0,164950.0,0.0,Margin Scheme Vehicles,S01199,REG00743,SUP00708,POST00726,29/09/2025 00:00,158000.0,Porsche,911,911 4.0 992 GT3 2dr Manual Petrol ,Coupe,17,EXEC00005,Customer00501,CHS00905,30/06/2021 00:00,Grey,12/09/2025 00:00,5913.0,0.0,0,230.0
Margin Scheme Vehicles,PUR00007,118950.0,118950.0,0.0,Margin Scheme Vehicles,S01200,REG00841,SUP00217,POST00156,29/09/2025 00:00,108000.0,Bentley,Continental,Continental 6.0 W12 GTC 2dr Automatic Petrol ,Convertible,17,EXEC00001,Customer00646,CHS00313,03/06/2020 00:00,Grey,12/09/2025 00:00,18891.0,0.0,0,2500.0
Margin Scheme Vehicles,PUR00015,74990.0,74990.0,0.0,Margin Scheme Vehicles,S01207,REG00713,SUP00337,POST00012,29/09/2025 00:00,70000.0,Mercedes-Benz,GLE,GLE 4.0 GLE63h V8 BiTurbo MHEV AMG S 5dr Automatic Petrol Hybrid ,SUV,10,EXEC00018,Customer00606,CHS00465,30/05/2021 00:00,Black,19/09/2025 00:00,35650.0,0.0,0,1842.9
Margin Scheme Vehicles,PUR00015,74000.0,74000.0,0.0,Margin Scheme Vehicles,S00115,REG00078,SUP00646,POST00519,30/09/2025 00:00,69700.0,Land Rover,Defender 110,Defender 110 3.0 D350 MHEV X-Dynamic SE 5dr Automatic Diesel ,SUV,203,EXEC00020,Customer00132,CHS00168,29/10/2024 00:00,Black,11/03/2025 00:00,3000.0,0.0,0,0.0
Margin Scheme Vehicles,,126000.0,126000.0,0.0,Margin Scheme Vehicles,S00600,REG00005,SUP00114,POST00691,30/09/2025 00:00,118421.0,Mercedes-Benz,G Class,G Class 2.9 G400d AMG Line 5dr Automatic Diesel ,SUV,117,EXEC00020,Customer00114,CHS00500,18/09/2023 00:00,Grey,05/06/2025 00:00,20255.0,0.0,0,0.0
